0x207	0x876	0x24f	0x24f
0x26c	0x92e	0x205	0x205
0x29e	0xa2d	0x24f	0x24f
0x2c0	0xa4a	0x2c8	0x2c8
0x2eb	0xa53	0x205	0x205
0x303	0xaae	0x205	0x205
0x342	0xc0e	0x24f	0x24f
0x37d	0xcab	0x205	0x205
0x393	0xcb8	0x205	0x205
0x3a9	0xcd8	0x24f	0x24f
0x3e7	0xeb4	0x205	0x205
0x409	0x100c	0x24f	0x24f
0x41c	0x1012	0x205	0x205
0x455	0x11ec	0x205	0x205
0x477	0x1202	0x24f	0x24f
0x49c	0x121f	0x205	0x205
0x4b4	0x124d	0x24f	0x24f
0x4c7	0x1253	0x4cf	0x4cf
0x4ee	0x1274	0x4f6	0x4f6
0x51d	0x1283	0x4f6	0x4f6
0x530	0x1292	0x205	0x205
0x54f	0x12f1	0x205	0x205
0x565	0x1311	0x24f	0x24f
0x578	0x1317	0x205	0x205
0x597	0x1361	0x205	0x205
0x5bc	0x1379	0x2c8	0x2c8
0x5fa	0x14e7	0x24f	0x24f
0x64d	0x1595	0x205	0x205
0x66f	0x15a0	0x4f6	0x4f6
0x682	0x15af	0x4cf	0x4cf
0x6a4	0x15cf	0x205	0x205
0x6ba	0x15ef	0x205	0x205
0x71f	0x1605	0x24f	0x24f
0x727	0x160b	0x205	0x205
0x73a	0x16b3	0x4f6	0x4f6
0x74d	0x16c2	0x205	0x205
0x760	0x178f	0x205	0x205
0x776	0x17af	0x205	0x205
0x805	0x1808	0x24f	0x24f
0x82a	0x1833	0x4f6	0x4f6
0x83d	0x1842	0x4cf	0x4cf
0x86e	0x19a1	0x24f	0x24f
0x889	0xcd8	0x899	0x899
0x8a8	0x19a7	0x8bb	0x8bb
0x8d2	0x1c90	0x8e5	0x8f4
0x8d2	0x1c90	0x8f4	0x8f4
0x8f9	0x1c90	0x90e	0x91d
0x8f9	0x1c90	0x91d	0x91d
0xb46	0x1842	0xb56	0xb56
0xcab	0x1cbe	0xcb5	0xcb5
0xd70	0xddb	0xdfe	0xdfe
0xe07	0xe66	0xe89	0xe89
0xf5b	0x1ddf	0xf92	0xf92
0x1043	0x1842	0x10b1	0x10b1
0x10bc	0x1dca	0x1110	0x1110
0x1110	0x1ddf	0x114d	0x114d
0x1180	0x1cbe	0x1189	0x1189
0x118e	0x1df1	0x1199	0x1199
0x11ec	0xeb4	0x11f6	0x11f6
0x11f6	0x160b	0x11fe	0x11fe
0x1361	0x1595	0x136b	0x136b
0x136b	0xcab	0x1374	0x1374
0x1414	0x1842	0x1424	0x1424
0x1442	0x1c90	0x147a	0x147a
0x1483	0x1dca	0x14bd	0x14bd
0x14fc	0x1379	0x150e	0x150e
0x1530	0x1fb5	0x153f	0x153f
0x1556	0x1c90	0x8e5	0x1569
0x1556	0x1c90	0x1569	0x1569
0x156e	0x1c90	0x90e	0x1583
0x156e	0x1c90	0x1583	0x1583
0x1595	0x1df1	0x11fe	0x11fe
0x1615	0x1ddf	0x164a	0x164a
0x17cd	0x17db	0x1800	0x1800
0x19a7	0x1c90	0x19cd	0x19e5
0x19a7	0x1c90	0x19e5	0x19e5
0x19e5	0x230a	0x19f1	0x19f1
0x19f1	0x1dca	0x1a28	0x1a28
0x1ac7	0x2416	0x1ad0	0x1ad0
0x1b8d	0x1c90	0x1ba3	0x1ba3
0x1bac	0x1ddf	0x1be8	0x1be8
0x1cbe	0x1dca	0x1cf4	0x1cf4
0x1d2a	0x2627	0x1d34	0x1d34
0x1e06	0x1dca	0x1e3c	0x1e3c
0x1ecc	0x2627	0x1ed5	0x1ed5
0x1fc9	0x1c90	0x1fd9	0x1fd9
0x1ff7	0x1c90	0x2014	0x2014
0x2026	0x1ddf	0x2038	0x2038
0x2038	0x230a	0x2044	0x2044
0x2044	0x1dca	0x207b	0x207b
0x207b	0x1ddf	0x20b7	0x20b7
0x20ea	0x1ddf	0x2122	0x2122
0x214c	0x1c90	0x2160	0x219d
0x214c	0x1c90	0x219d	0x219d
0x219d	0x1c90	0x21d4	0x21d4
0x21dd	0x1ddf	0x2219	0x2219
0x2219	0x1ddf	0x2267	0x2267
0x234e	0x1dca	0x2384	0x2384
0x2387	0x27c6	0x2390	0x2390
0x23d4	0x1dca	0x1374	0x1374
0x23d4	0x1dca	0x2411	0x1374
0x27c6	0x1dca	0x27d8	0x27d8
0x27e1	0x1ddf	0x2816	0x2816
