0x1bc	0x1d2	0x1ef	0x1ef
0x201	0x217	0x1ef	0x1ef
0x23a	0x250	0x263	0x263
0x265	0x905	0x26d	0x26d
0x281	0x90e	0x1ef	0x1ef
0x289	0x920	0x263	0x263
0x291	0x9df	0x1ef	0x1ef
0x299	0xa61	0x2a1	0x2a1
0x2ca	0x2e0	0x263	0x263
0x2e7	0xc78	0x263	0x263
0x2ef	0xdd5	0x2a1	0x2a1
0x2f7	0xdf1	0x263	0x263
0x2ff	0x315	0x1ef	0x1ef
0x332	0x348	0x263	0x263
0x3de	0x3f4	0x3fb	0x3fb
0x433	0x449	0x1ef	0x1ef
0x466	0x135a	0x2a1	0x2a1
0x46e	0x1376	0x1ef	0x1ef
0x476	0x48c	0x1ef	0x1ef
0x4af	0x4c5	0x263	0x263
0x4cc	0x1476	0x1ef	0x1ef
0x4d4	0x1487	0x2a1	0x2a1
0x4dc	0x14a8	0x263	0x263
0x4e4	0x14ef	0x1ef	0x1ef
0x4ec	0x502	0x263	0x263
0x524	0x53a	0x1ef	0x1ef
0x55d	0x573	0x263	0x263
0x5a8	0x17ba	0x5b6	0x5b6
0x824	0x238f	0x82f	0x82f
0x82f	0x1871	0x854	0x854
0x90e	0x18b3	0x91b	0x91b
0x93a	0x18c8	0x943	0x943
0x943	0x197e	0x97b	0x97b
0x97b	0x19c0	0x9da	0x9da
0x9df	0x238f	0x9e9	0x9e9
0x9e9	0x1c03	0xa5b	0xa5b
0xb1a	0x18c8	0xb24	0xb24
0xb93	0x197e	0xbbf	0xbbf
0xbbf	0x197e	0xbef	0xbef
0xbef	0x1c76	0xc33	0xc33
0xd15	0x18c8	0xd1f	0xd1f
0xd4d	0x1c76	0xd93	0xd93
0x103f	0x238f	0x1047	0x1047
0x10b6	0x114b	0x117d	0x117d
0x117d	0x18c8	0x11c9	0x11c9
0x126c	0x12c1	0x12d1	0x12d1
0x134c	0x1383	0x5b6	0x5b6
0x1376	0x1d08	0x91b	0x91b
0x1457	0x18c8	0x1461	0x1461
0x1461	0x19c0	0x146c	0x146c
0x1476	0x1d56	0x1483	0x1483
0x14a8	0xa7d	0x14d5	0x14d5
0x14d5	0xc78	0x14dd	0x14dd
0x1592	0x18c8	0x159c	0x159c
0x164d	0x19c0	0x165c	0x165c
0x17ba	0x1d56	0x1822	0x186a
0x17ba	0x1d56	0x1828	0x186a
0x17ba	0x1d56	0x185e	0x186a
0x17ba	0x1d56	0x1864	0x186a
0x17ba	0x1d56	0x186a	0x186a
0x1871	0x1e7e	0x186a	0x186a
0x18c8	0x1d56	0x18d1	0x18d1
0x18d1	0x1d08	0x18ec	0x18ec
0x191c	0x17ba	0x1925	0x1925
0x197e	0x1f3a	0x186a	0x186a
0x1b0b	0x1e0a	0x1b2a	0x1b2a
0x1b2a	0x1e0a	0x1b63	0x1b63
0x1b87	0x1fae	0x1bab	0x1bab
0x1c76	0x2049	0x1d03	0x1d03
0x1d39	0x2121	0x5b6	0x5b6
0x1d56	0x238f	0x1d60	0x1d60
0x1dcd	0x1d08	0x1822	0x186a
0x1dcd	0x1d08	0x185e	0x186a
0x1dcd	0x1d08	0x186a	0x186a
0x1dcd	0x1d08	0x1dfd	0x186a
0x1dcd	0x1d08	0x1e03	0x186a
0x1fae	0x2049	0x2043	0x2043
0x2049	0x2137	0x20ab	0x20ab
0x2137	0x214e	0x2146	0x2146
0x21a9	0x2309	0x21b2	0x21b2
0x22ee	0x230f	0x22fe	0x22fe
