0x0	__function_selector__
0x2db	balanceOfPool()
0x2f9	performanceFeeGovernance()
0x301	getName()
0x316	voterProxy()
0x32b	withdrawOther(address)
0x33e	want()
0x346	strategist()
0x34e	uniswap()
0x356	withdraw(uint256)
0x36b	initialize(address,address,address,address,address,address[5],uint256[4])
0x37e	isProtectedToken(address)
0x39e	__BaseStrategy_init(address,address,address,address,address)
0x3b1	unpause()
0x3b9	weth()
0x3c1	guardian()
0x3c9	harvest()
0x3de	setGovMta(uint256)
0x3f1	performanceFeeStrategist()
0x3f9	version()
0x401	governance()
0x409	paused()
0x411	balanceOf()
0x419	setKeeper(address)
0x42c	isTendable()
0x434	pause()
0x43c	setPerformanceFeeGovernance(uint256)
0x44f	govMta()
0x457	withdrawAll()
0x45f	badgerTree()
0x467	setGuardian(address)
0x47a	withdrawalFee()
0x482	setController(address)
0x495	mBTC()
0x49d	sushiswap()
0x4a5	setGovernance(address)
0x4b8	setWithdrawalFee(uint256)
0x4cb	keeper()
0x4d3	MAX_FEE()
0x4db	balanceOfWant()
0x4e3	setStrategist(address)
0x4f6	deposit()
0x4fe	setWithdrawalMaxDeviationThreshold(uint256)
0x511	baseStrategyVersion()
0x519	lpComponent()
0x521	mta()
0x529	getProtectedTokens()
0x53e	setPerformanceFeeStrategist(uint256)
0x551	controller()
0x559	withdrawalMaxDeviationThreshold()
0x561	vault()
0x569	0x569
0x63d	0x63d
0x751	0x751
0x894	0x894
0xa2b	0xa2b
0xa8f	0xa8f
0xb9d	0xb9d
0x1412	0x1412
0x145c	0x145c
0x14a2	0x14a2
0x1662	0x1662
0x16bd	0x16bd
0x17f9	0x17f9
0x1917	0x1917
0x1941	0x1941
0x19db	0x19db
0x1a36	0x1a36
0x1aa8	0x1aa8
0x1add	0x1add
0x1b17	0x1b17
0x1b59	0x1b59
0x1b6f	0x1b6f
0x1c3f	0x1c3f
0x1c81	0x1c81
0x1d4c	0x1d4c
0x1d52	0x1d52
0x1d7b	0x1d7b
0x1e0d	0x1e0d
0x1e37	0x1e37
0x1ea3	0x1ea3
0x1ee2	0x1ee2
0x1fa0	0x1fa0
0x2055	0x2055
0x20ea	0x20ea
0x21da	0x21da
0x21ff	0x21ff
0x223e	0x223e
0x2297	0x2297
0x22fa	0x22fa
0x234e	0x234e
0x2440	0x2440
0x2503	0x2503
0x2584	0x2584
0x2610	0x2610
0x2614	0x2614
0x2656	0x2656
0x272a	0x272a
0x2789	0x2789
0x27a7	0x27a7
0x2800	0x2800
0x281c	0x281c
0x2838	0x2838
0x28a8	0x28a8
0x2988	0x2988
0x2a1d	0x2a1d
0x2a3d	0x2a3d
0x2a55	0x2a55
0x2a90	0x2a90
0x2ad3	0x2ad3
0x2b12	0x2b12
0x2b40	0x2b40
0x2b84	0x2b84
0x2ba2	0x2ba2
0x2e24	0x2e24
0x2e6c	0x2e6c
0x31aa	0x31aa
0x325f	0x325f
0x32a6	0x32a6
0x32d2	0x32d2
0x3334	()
0x3334	fallback()
0x3b04	0x3b04
